,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,Option_Type
72,SPY250317P00586000,2025-03-13 13:41:38+00:00,586.0,27.01,23.77,25.0,0.0,0.0,1.0,2,0.5334519311523438,True,REGULAR,USD,PUT
73,SPY250317P00587000,2025-03-12 17:53:51+00:00,587.0,27.2,24.77,26.0,0.0,0.0,4.0,0,0.5483443603515626,True,REGULAR,USD,PUT
74,SPY250317P00588000,2025-03-14 20:13:36+00:00,588.0,26.2,25.77,27.0,-8.200001,-23.83721,14.0,2,0.5627485131835939,True,REGULAR,USD,PUT
75,SPY250317P00589000,2025-03-12 13:31:47+00:00,589.0,26.37,26.77,28.0,0.0,0.0,1.0,0,0.5085498364257812,True,REGULAR,USD,PUT
76,SPY250317P00590000,2025-03-14 19:42:42+00:00,590.0,28.55,27.77,29.0,-7.9000015,-21.673529,9.0,4,0.5219774365234374,True,REGULAR,USD,PUT
77,SPY250317P00591000,2025-03-07 20:15:13+00:00,591.0,16.8,28.77,30.0,0.0,0.0,5.0,0,0.5351608984375,True,REGULAR,USD,PUT
78,SPY250317P00592000,2025-03-12 16:11:49+00:00,592.0,31.09,29.77,31.0,0.0,0.0,1.0,0,0.5483443603515626,True,REGULAR,USD,PUT
79,SPY250317P00593000,2025-03-12 20:09:46+00:00,593.0,34.67,30.77,32.0,0.0,0.0,114.0,0,0.5612836840820312,True,REGULAR,USD,PUT
80,SPY250317P00594000,2025-03-12 17:48:11+00:00,594.0,32.98,31.77,33.0,0.0,0.0,1.0,0,0.5742230078125,True,REGULAR,USD,PUT
81,SPY250317P00595000,2025-03-14 19:43:25+00:00,595.0,33.2,32.77,34.0,-8.25,-19.903498,1.0,0,0.5871623315429688,True,REGULAR,USD,PUT
82,SPY250317P00596000,2025-03-13 15:41:41+00:00,596.0,42.29,33.77,35.0,0.0,0.0,2.0,0,0.5998575170898439,True,REGULAR,USD,PUT
83,SPY250317P00597000,2025-03-10 19:00:50+00:00,597.0,39.6,34.77,36.0,0.0,0.0,3.0,0,0.6125527026367189,True,REGULAR,USD,PUT
84,SPY250317P00598000,2025-03-07 19:41:42+00:00,598.0,21.79,35.77,37.0,0.0,0.0,5.0,0,0.6252478881835939,True,REGULAR,USD,PUT
85,SPY250317P00599000,2025-03-11 17:58:27+00:00,599.0,44.7,36.77,38.0,0.0,0.0,1.0,0,0.637698935546875,True,REGULAR,USD,PUT
86,SPY250317P00600000,2025-03-10 19:09:57+00:00,600.0,37.77,37.77,39.0,-6.3899994,-14.470108,5.0,0,0.6501499829101562,True,REGULAR,USD,PUT
87,SPY250317P00601000,2025-03-10 17:21:30+00:00,601.0,38.74,38.77,40.0,0.0,0.0,4.0,0,0.6626010302734376,True,REGULAR,USD,PUT
88,SPY250317P00602000,2025-03-10 19:57:27+00:00,602.0,43.34,39.77,41.0,2.1399994,5.194173,4.0,0,0.6748079394531252,True,REGULAR,USD,PUT
89,SPY250317P00603000,2025-03-06 16:28:56+00:00,603.0,44.0,40.77,42.0,18.03,69.42627,1.0,0,0.6870148486328126,True,REGULAR,USD,PUT
90,SPY250317P00604000,2025-03-05 15:26:11+00:00,604.0,47.5,41.77,43.0,19.38,68.918915,2.0,0,0.6992217578125001,True,REGULAR,USD,PUT
91,SPY250317P00605000,2025-03-13 15:07:07+00:00,605.0,43.97,42.77,44.0,-5.029999,-10.265304,7.0,0,0.7114286669921875,True,REGULAR,USD,PUT
92,SPY250317P00607000,2025-03-07 15:25:07+00:00,607.0,34.24,44.77,46.0,0.0,0.0,4.0,0,0.735354208984375,True,REGULAR,USD,PUT
93,SPY250317P00608000,2025-03-14 17:43:37+00:00,608.0,47.47,45.77,47.0,-4.329998,-8.35907,5.0,0,0.747072841796875,True,REGULAR,USD,PUT
94,SPY250317P00610000,2025-03-10 14:00:12+00:00,610.0,43.48,47.77,49.0,0.0,0.0,4.0,0,0.7707542456054688,True,REGULAR,USD,PUT
95,SPY250317P00611000,2025-03-14 17:45:10+00:00,611.0,50.52,48.77,50.0,24.24,92.237434,2.0,0,0.7824728784179689,True,REGULAR,USD,PUT
96,SPY250317P00612000,2025-03-14 14:27:05+00:00,612.0,49.67,49.77,51.0,14.48,41.148056,16.0,0,0.7939473730468749,True,REGULAR,USD,PUT
97,SPY250317P00613000,2025-03-14 13:57:23+00:00,613.0,54.0,50.77,52.0,-4.25,-7.2961373,1.0,0,0.805666005859375,True,REGULAR,USD,PUT
98,SPY250317P00614000,2025-03-04 21:02:50+00:00,614.0,36.73,51.77,53.0,0.0,0.0,,0,0.8171405004882811,True,REGULAR,USD,PUT
99,SPY250317P00620000,2025-03-04 20:54:45+00:00,620.0,43.33,57.77,59.0,0.0,0.0,,0,0.8852550537109375,True,REGULAR,USD,PUT
100,SPY250317P00640000,2025-03-05 20:31:03+00:00,640.0,56.74,77.77,79.0,0.0,0.0,,0,1.1001021557617188,True,REGULAR,USD,PUT
101,SPY250317P00645000,2025-03-07 15:28:32+00:00,645.0,72.86,82.77,84.0,0.0,0.0,1.0,0,1.1513714306640623,True,REGULAR,USD,PUT
0,SPY250318C00539000,2025-03-14 14:59:20+00:00,539.0,21.8,22.85,23.01,7.3499994,50.865047,15.0,31,1.0000000000000003e-05,True,REGULAR,USD,CALL
1,SPY250318C00546000,2025-03-14 18:46:18+00:00,546.0,16.8,16.2,16.33,7.3099995,77.02845,32.0,78,1.0000000000000003e-05,True,REGULAR,USD,CALL
2,SPY250318C00547000,2025-03-14 18:30:00+00:00,547.0,14.69,15.28,15.41,4.879999,49.745148,101.0,163,1.0000000000000003e-05,True,REGULAR,USD,CALL
3,SPY250318C00549000,2025-03-14 19:57:04+00:00,549.0,15.32,13.49,13.61,7.5399995,96.91515,90.0,289,1.0000000000000003e-05,True,REGULAR,USD,CALL
4,SPY250318C00550000,2025-03-14 19:59:10+00:00,550.0,14.27,12.61,12.73,6.4600005,82.71448,341.0,397,1.0000000000000003e-05,True,REGULAR,USD,CALL
5,SPY250318C00553000,2025-03-14 20:00:31+00:00,553.0,10.83,10.07,10.17,4.84,80.801346,521.0,865,0.1511315356445313,True,REGULAR,USD,CALL
6,SPY250318C00555000,2025-03-14 20:13:34+00:00,555.0,8.51,8.47,8.56,3.5500002,71.572586,1582.0,772,0.16199568481445312,True,REGULAR,USD,CALL
7,SPY250318C00557000,2025-03-14 20:13:19+00:00,557.0,7.07,6.98,7.05,3.4800003,96.93594,2745.0,621,0.16687844848632816,True,REGULAR,USD,CALL
8,SPY250318C00558000,2025-03-14 19:59:17+00:00,558.0,7.2,6.28,6.34,3.5299997,96.18528,2729.0,678,0.16816017395019534,True,REGULAR,USD,CALL
9,SPY250318C00560000,2025-03-14 20:14:51+00:00,560.0,5.0,4.98,5.03,2.11,73.010376,7496.0,2446,0.1695639685058594,True,REGULAR,USD,CALL
10,SPY250318C00561000,2025-03-14 20:14:58+00:00,561.0,4.38,4.39,4.42,1.8400002,72.44095,5116.0,493,0.16919776123046876,True,REGULAR,USD,CALL
11,SPY250318C00562000,2025-03-14 20:13:29+00:00,562.0,3.86,3.83,3.86,1.6199999,72.32142,7646.0,1276,0.1690756921386719,True,REGULAR,USD,CALL
12,SPY250318C00563000,2025-03-14 20:14:49+00:00,563.0,3.3,3.31,3.34,1.3299999,67.51269,5924.0,1712,0.1687094848632813,False,REGULAR,USD,CALL
13,SPY250318C00564000,2025-03-14 20:14:58+00:00,564.0,2.85,2.84,2.87,1.1499999,67.64705,4544.0,812,0.16846534667968754,False,REGULAR,USD,CALL
14,SPY250318C00565000,2025-03-14 20:14:44+00:00,565.0,2.42,2.4,2.43,0.96000004,65.753426,8766.0,4194,0.16736672485351564,False,REGULAR,USD,CALL
15,SPY250318C00566000,2025-03-14 20:14:58+00:00,566.0,2.01,2.01,2.04,0.83000004,70.33899,5735.0,2285,0.16651224121093755,False,REGULAR,USD,CALL
16,SPY250318C00567000,2025-03-14 20:13:39+00:00,567.0,1.68,1.66,1.69,0.65,63.106792,3908.0,876,0.16541361938476565,False,REGULAR,USD,CALL
17,SPY250318C00568000,2025-03-14 20:14:37+00:00,568.0,1.38,1.36,1.38,0.5,56.81818,3112.0,673,0.16407085937500002,False,REGULAR,USD,CALL
18,SPY250318C00569000,2025-03-14 20:13:57+00:00,569.0,1.12,1.09,1.12,0.37,49.333336,2909.0,1448,0.16333844482421878,False,REGULAR,USD,CALL
19,SPY250318C00570000,2025-03-14 20:14:55+00:00,570.0,0.89,0.88,0.89,0.26999998,43.548386,10719.0,2958,0.16187361572265624,False,REGULAR,USD,CALL
20,SPY250318C00571000,2025-03-14 20:14:30+00:00,571.0,0.7,0.68,0.7,0.19,37.2549,2120.0,1019,0.1607749938964844,False,REGULAR,USD,CALL
21,SPY250318C00572000,2025-03-14 20:14:15+00:00,572.0,0.55,0.52,0.54,0.19,52.777775,3106.0,1007,0.15943223388671873,False,REGULAR,USD,CALL
22,SPY250318C00573000,2025-03-14 20:13:57+00:00,573.0,0.42,0.4,0.41,0.07999998,23.529406,5174.0,667,0.15808947387695313,False,REGULAR,USD,CALL
23,SPY250318C00574000,2025-03-14 20:14:56+00:00,574.0,0.31,0.3,0.31,0.07000001,29.166672,5645.0,1292,0.157234990234375,False,REGULAR,USD,CALL
24,SPY250318C00575000,2025-03-14 20:14:56+00:00,575.0,0.23,0.22,0.23,0.030000001,15.000001,6918.0,2041,0.1562584375,False,REGULAR,USD,CALL
25,SPY250318C00576000,2025-03-14 20:14:58+00:00,576.0,0.17,0.16,0.17,0.0,0.0,6759.0,781,0.1557701611328125,False,REGULAR,USD,CALL
26,SPY250318C00577000,2025-03-14 20:12:51+00:00,577.0,0.12,0.11,0.12,0.0,0.0,3756.0,788,0.15430533203125002,False,REGULAR,USD,CALL
27,SPY250318C00578000,2025-03-14 20:13:09+00:00,578.0,0.09,0.08,0.09,-0.009999998,-9.999998,2082.0,976,0.15528188476562502,False,REGULAR,USD,CALL
28,SPY250318C00579000,2025-03-14 20:01:47+00:00,579.0,0.06,0.06,0.07,-0.010000002,-14.285716,1783.0,1450,0.15674671386718753,False,REGULAR,USD,CALL
29,SPY250318C00580000,2025-03-14 20:14:49+00:00,580.0,0.05,0.04,0.05,-0.009999998,-16.666664,3805.0,3386,0.1562584375,False,REGULAR,USD,CALL
30,SPY250318C00581000,2025-03-14 20:13:54+00:00,581.0,0.04,0.03,0.04,-0.010000002,-20.000004,762.0,2319,0.159188095703125,False,REGULAR,USD,CALL
31,SPY250318C00582000,2025-03-14 20:00:08+00:00,582.0,0.02,0.02,0.03,-0.02,-50.0,376.0,3115,0.1601646484375,False,REGULAR,USD,CALL
32,SPY250318C00583000,2025-03-14 20:12:58+00:00,583.0,0.03,0.02,0.03,-0.01,-25.0,159.0,751,0.16797707031250003,False,REGULAR,USD,CALL
33,SPY250318C00584000,2025-03-14 19:32:28+00:00,584.0,0.03,0.01,0.02,0.0,0.0,117.0,1236,0.16602396484375004,False,REGULAR,USD,CALL
34,SPY250318C00585000,2025-03-14 19:52:19+00:00,585.0,0.02,0.01,0.02,-0.01,-33.333336,1052.0,3093,0.17383638671875,False,REGULAR,USD,CALL
35,SPY250318C00586000,2025-03-14 20:14:08+00:00,586.0,0.02,0.01,0.02,0.0,0.0,537.0,1896,0.179695703125,False,REGULAR,USD,CALL
36,SPY250318C00587000,2025-03-14 16:59:59+00:00,587.0,0.02,0.01,0.02,0.0,0.0,25.0,1887,0.18555501953124998,False,REGULAR,USD,CALL
37,SPY250318C00588000,2025-03-14 20:02:06+00:00,588.0,0.01,0.01,0.02,-0.01,-50.0,66.0,1110,0.19336744140625,False,REGULAR,USD,CALL
38,SPY250318C00589000,2025-03-14 18:54:19+00:00,589.0,0.02,0.01,0.02,0.0,0.0,49.0,1316,0.1992267578125,False,REGULAR,USD,CALL
39,SPY250318C00590000,2025-03-14 20:12:07+00:00,590.0,0.01,0.01,0.02,-0.01,-50.0,536.0,2029,0.20703917968749996,False,REGULAR,USD,CALL
40,SPY250318C00591000,2025-03-14 20:06:18+00:00,591.0,0.01,0.01,0.02,-0.01,-50.0,235.0,540,0.21289849609375,False,REGULAR,USD,CALL
41,SPY250318C00592000,2025-03-14 20:00:22+00:00,592.0,0.01,0.0,0.01,0.0,0.0,944.0,1091,0.20313296874999998,False,REGULAR,USD,CALL
42,SPY250318C00593000,2025-03-14 18:46:02+00:00,593.0,0.01,0.0,0.01,-0.01,-50.0,1193.0,812,0.21094539062499998,False,REGULAR,USD,CALL
43,SPY250318C00594000,2025-03-14 20:00:07+00:00,594.0,0.01,0.0,0.01,0.0,0.0,2069.0,1045,0.2148516015625,False,REGULAR,USD,CALL
44,SPY250318C00595000,2025-03-14 20:03:47+00:00,595.0,0.01,0.0,0.01,-0.01,-50.0,1982.0,1792,0.22266402343749997,False,REGULAR,USD,CALL
45,SPY250318C00596000,2025-03-14 19:53:41+00:00,596.0,0.01,0.0,0.01,0.0,0.0,12.0,1018,0.22657023437499998,False,REGULAR,USD,CALL
46,SPY250318C00597000,2025-03-14 19:37:06+00:00,597.0,0.01,0.0,0.01,-0.01,-50.0,109.0,865,0.23438265625,False,REGULAR,USD,CALL
47,SPY250318C00598000,2025-03-14 13:54:29+00:00,598.0,0.01,0.0,0.01,0.0,0.0,118.0,455,0.23828886718749998,False,REGULAR,USD,CALL
48,SPY250318C00599000,2025-03-13 19:42:55+00:00,599.0,0.01,0.0,0.01,0.0,0.0,265.0,2221,0.2461012890625,False,REGULAR,USD,CALL
49,SPY250318C00600000,2025-03-14 15:12:34+00:00,600.0,0.01,0.0,0.01,0.0,0.0,259.0,3215,0.2500075,False,REGULAR,USD,CALL
50,SPY250318C00601000,2025-03-13 19:40:54+00:00,601.0,0.01,0.0,0.01,0.0,0.0,3.0,2011,0.257819921875,False,REGULAR,USD,CALL
51,SPY250318C00602000,2025-03-13 17:40:14+00:00,602.0,0.01,0.0,0.01,0.0,0.0,101.0,941,0.26563234375,False,REGULAR,USD,CALL
52,SPY250318C00603000,2025-03-14 18:31:31+00:00,603.0,0.01,0.0,0.01,-0.01,-50.0,116.0,1088,0.2695385546875,False,REGULAR,USD,CALL
53,SPY250318C00604000,2025-03-14 13:36:33+00:00,604.0,0.01,0.0,0.01,-0.01,-50.0,208.0,575,0.273444765625,False,REGULAR,USD,CALL
54,SPY250318C00605000,2025-03-13 16:28:00+00:00,605.0,0.01,0.0,0.01,0.0,0.0,10.0,1765,0.28125718749999995,False,REGULAR,USD,CALL
55,SPY250318C00606000,2025-03-12 20:09:40+00:00,606.0,0.01,0.0,0.01,0.0,0.0,1773.0,1513,0.2890696093749999,False,REGULAR,USD,CALL
56,SPY250318C00607000,2025-03-13 17:50:41+00:00,607.0,0.01,0.0,0.01,0.0,0.0,1.0,390,0.2929758203124999,False,REGULAR,USD,CALL
57,SPY250318C00608000,2025-03-12 20:06:16+00:00,608.0,0.01,0.0,0.01,0.0,0.0,57.0,186,0.29688203124999996,False,REGULAR,USD,CALL
58,SPY250318C00609000,2025-03-13 16:35:43+00:00,609.0,0.01,0.0,0.01,0.0,0.0,27.0,3742,0.304694453125,False,REGULAR,USD,CALL
59,SPY250318C00610000,2025-03-13 17:47:35+00:00,610.0,0.01,0.0,0.01,0.0,0.0,3342.0,7922,0.31250687499999996,False,REGULAR,USD,CALL
60,SPY250318C00611000,2025-03-13 16:35:43+00:00,611.0,0.01,0.0,0.01,0.0,0.0,259.0,2078,0.31250687499999996,False,REGULAR,USD,CALL
61,SPY250318C00612000,2025-03-13 17:44:29+00:00,612.0,0.01,0.0,0.01,0.0,0.0,31.0,1821,0.32031929687499994,False,REGULAR,USD,CALL
62,SPY250318C00613000,2025-03-13 17:57:52+00:00,613.0,0.01,0.0,0.01,0.0,0.0,2294.0,4028,0.32813171874999997,False,REGULAR,USD,CALL
63,SPY250318C00614000,2025-03-12 18:03:19+00:00,614.0,0.01,0.0,0.01,0.0,0.0,990.0,363,0.3320379296875,False,REGULAR,USD,CALL
64,SPY250318C00615000,2025-03-13 15:59:24+00:00,615.0,0.01,0.0,0.01,0.0,0.0,1.0,2221,0.335944140625,False,REGULAR,USD,CALL
65,SPY250318C00616000,2025-03-13 18:32:40+00:00,616.0,0.01,0.0,0.01,0.0,0.0,24.0,1457,0.3437565625,False,REGULAR,USD,CALL
66,SPY250318C00617000,2025-03-13 18:32:40+00:00,617.0,0.01,0.0,0.01,0.0,0.0,475.0,1330,0.35156898437499995,False,REGULAR,USD,CALL
67,SPY250318C00619000,2025-03-14 14:48:24+00:00,619.0,0.01,0.0,0.01,0.0,0.0,53.0,2006,0.35938140625,False,REGULAR,USD,CALL
68,SPY250318C00620000,2025-03-14 14:48:24+00:00,620.0,0.01,0.0,0.01,0.0,0.0,53.0,640,0.367193828125,False,REGULAR,USD,CALL
69,SPY250318C00625000,2025-03-11 19:26:07+00:00,625.0,0.01,0.0,0.01,0.0,0.0,505.0,306,0.39063109375,False,REGULAR,USD,CALL
70,SPY250318C00630000,2025-03-10 14:59:03+00:00,630.0,0.01,0.0,0.01,0.0,0.0,5.0,232,0.42188078125,False,REGULAR,USD,CALL
71,SPY250318C00635000,2025-03-12 19:00:08+00:00,635.0,0.01,0.0,0.01,0.0,0.0,541.0,542,0.445318046875,False,REGULAR,USD,CALL
72,SPY250318C00640000,2025-03-12 18:27:18+00:00,640.0,0.01,0.0,0.01,0.0,0.0,182.0,145,0.476567734375,False,REGULAR,USD,CALL
73,SPY250318C00645000,2025-03-06 16:23:08+00:00,645.0,0.02,0.0,0.01,0.0,0.0,,219,0.500005,False,REGULAR,USD,CALL
74,SPY250318C00650000,2025-03-12 18:35:38+00:00,650.0,0.01,0.0,0.01,0.0,0.0,177.0,177,0.500005,False,REGULAR,USD,CALL
0,SPY250318P00400000,2025-03-13 20:14:43+00:00,400.0,0.03,0.0,0.01,0.02,200.0,2.0,589,1.125004375,False,REGULAR,USD,PUT
1,SPY250318P00405000,2025-03-13 18:45:21+00:00,405.0,0.01,0.0,0.01,0.0,0.0,1000.0,1709,1.09375453125,False,REGULAR,USD,PUT
2,SPY250318P00410000,2025-03-13 14:23:34+00:00,410.0,0.01,0.0,0.01,0.0,0.0,5925.0,6068,1.0312548437500002,False,REGULAR,USD,PUT
3,SPY250318P00415000,2025-03-13 14:37:59+00:00,415.0,0.01,0.0,0.01,0.0,0.0,300.0,703,1.000005,False,REGULAR,USD,PUT
4,SPY250318P00420000,2025-03-13 14:38:16+00:00,420.0,0.01,0.0,0.01,0.0,0.0,300.0,619,0.9687503125,False,REGULAR,USD,PUT
5,SPY250318P00425000,2025-03-12 14:45:37+00:00,425.0,0.02,0.0,0.01,0.0,0.0,11.0,283,0.937500625,False,REGULAR,USD,PUT
6,SPY250318P00430000,2025-03-07 19:03:12+00:00,430.0,0.05,0.0,0.01,0.0,0.0,60.0,60,0.9062509375,False,REGULAR,USD,PUT
7,SPY250318P00445000,2025-03-14 19:54:35+00:00,445.0,0.01,0.0,0.01,-0.01,-50.0,5198.0,44,0.7812521875,False,REGULAR,USD,PUT
8,SPY250318P00450000,2025-03-14 20:04:44+00:00,450.0,0.01,0.0,0.01,-0.02,-66.66667,1248.0,65,0.7500025,False,REGULAR,USD,PUT
9,SPY250318P00460000,2025-03-13 17:17:09+00:00,460.0,0.03,0.01,0.02,0.0,0.0,1.0,291,0.7500025,False,REGULAR,USD,PUT
10,SPY250318P00465000,2025-03-13 20:09:23+00:00,465.0,0.03,0.01,0.02,0.0,0.0,5.0,15,0.710940390625,False,REGULAR,USD,PUT
11,SPY250318P00470000,2025-03-14 15:32:12+00:00,470.0,0.01,0.01,0.02,-0.03,-75.0,2.0,11,0.6796907031250001,False,REGULAR,USD,PUT
12,SPY250318P00475000,2025-03-14 18:00:47+00:00,475.0,0.02,0.01,0.02,-0.02,-50.0,67.0,71,0.64062859375,False,REGULAR,USD,PUT
13,SPY250318P00480000,2025-03-14 20:14:50+00:00,480.0,0.02,0.02,0.03,-0.030000001,-60.000004,361.0,578,0.632816171875,False,REGULAR,USD,PUT
14,SPY250318P00485000,2025-03-14 17:17:37+00:00,485.0,0.02,0.02,0.03,-0.030000001,-60.000004,1.0,11,0.5937540625000001,False,REGULAR,USD,PUT
15,SPY250318P00488000,2025-03-14 14:49:24+00:00,488.0,0.02,0.02,0.03,-0.030000001,-60.000004,162.0,503,0.5742230078125,False,REGULAR,USD,PUT
16,SPY250318P00489000,2025-03-13 16:26:45+00:00,489.0,0.07,0.02,0.03,0.0,0.0,1.0,218,0.5664105859375,False,REGULAR,USD,PUT
17,SPY250318P00491000,2025-03-14 14:26:28+00:00,491.0,0.03,0.02,0.03,-0.03,-50.0,5.0,236,0.5507857421875001,False,REGULAR,USD,PUT
18,SPY250318P00494000,2025-03-14 15:24:04+00:00,494.0,0.03,0.02,0.03,-0.04,-57.142853,21.0,41,0.5273484765625001,False,REGULAR,USD,PUT
19,SPY250318P00495000,2025-03-14 20:06:58+00:00,495.0,0.03,0.02,0.03,-0.04,-57.142853,41.0,206,0.5195360546875,False,REGULAR,USD,PUT
20,SPY250318P00496000,2025-03-13 19:29:35+00:00,496.0,0.03,0.02,0.03,-0.04,-57.142853,1.0,34,0.51562984375,False,REGULAR,USD,PUT
21,SPY250318P00497000,2025-03-14 19:20:53+00:00,497.0,0.02,0.03,0.04,-0.06,-75.0,1.0,873,0.523442265625,False,REGULAR,USD,PUT
22,SPY250318P00498000,2025-03-14 19:26:14+00:00,498.0,0.03,0.03,0.04,-0.03,-50.0,240.0,168,0.51562984375,False,REGULAR,USD,PUT
23,SPY250318P00499000,2025-03-14 20:07:32+00:00,499.0,0.03,0.03,0.04,-0.049999997,-62.5,353.0,116,0.507817421875,False,REGULAR,USD,PUT
24,SPY250318P00500000,2025-03-14 20:07:47+00:00,500.0,0.03,0.03,0.04,-0.04,-57.142853,1160.0,1610,0.500005,False,REGULAR,USD,PUT
25,SPY250318P00505000,2025-03-14 19:22:15+00:00,505.0,0.03,0.03,0.04,-0.060000002,-66.66667,32.0,1355,0.47070841796875,False,REGULAR,USD,PUT
26,SPY250318P00510000,2025-03-14 19:07:14+00:00,510.0,0.03,0.03,0.04,-0.089999996,-75.0,10.0,408,0.43164630859375,False,REGULAR,USD,PUT
27,SPY250318P00515000,2025-03-14 16:13:02+00:00,515.0,0.04,0.04,0.05,-0.1,-71.42857,67.0,1494,0.40430283203125,False,REGULAR,USD,PUT
28,SPY250318P00520000,2025-03-14 19:55:04+00:00,520.0,0.05,0.04,0.05,-0.15,-75.0,301.0,1452,0.36524072265625,False,REGULAR,USD,PUT
29,SPY250318P00525000,2025-03-14 19:47:12+00:00,525.0,0.05,0.05,0.06,-0.26999998,-84.37499,598.0,1324,0.33399103515625,False,REGULAR,USD,PUT
30,SPY250318P00530000,2025-03-14 20:14:44+00:00,530.0,0.07,0.07,0.08,-0.49,-87.5,2055.0,2227,0.304694453125,False,REGULAR,USD,PUT
31,SPY250318P00535000,2025-03-14 20:06:48+00:00,535.0,0.11,0.11,0.12,-0.84999996,-88.541664,2189.0,2067,0.2802806347656249,False,REGULAR,USD,PUT
32,SPY250318P00536000,2025-03-14 20:10:59+00:00,536.0,0.13,0.13,0.14,-1.0,-88.495575,996.0,1999,0.278327529296875,False,REGULAR,USD,PUT
33,SPY250318P00537000,2025-03-14 20:12:37+00:00,537.0,0.15,0.15,0.16,-1.14,-88.37209,1407.0,1419,0.27539787109374997,False,REGULAR,USD,PUT
34,SPY250318P00538000,2025-03-14 20:14:56+00:00,538.0,0.18,0.17,0.18,-1.2,-86.95652,17238.0,15341,0.27197993652343744,False,REGULAR,USD,PUT
35,SPY250318P00539000,2025-03-14 20:14:46+00:00,539.0,0.21,0.19,0.2,-1.4,-86.95652,947.0,902,0.26758544921875,False,REGULAR,USD,PUT
36,SPY250318P00540000,2025-03-14 20:14:31+00:00,540.0,0.23,0.22,0.23,-1.4499999,-86.309525,4690.0,1353,0.2651440673828125,False,REGULAR,USD,PUT
37,SPY250318P00541000,2025-03-14 20:14:51+00:00,541.0,0.27,0.25,0.27,-1.6,-85.56149,3086.0,322,0.26367923828125,False,REGULAR,USD,PUT
38,SPY250318P00542000,2025-03-14 20:14:53+00:00,542.0,0.31,0.29,0.3,-1.77,-85.09615,2114.0,889,0.25928475097656256,False,REGULAR,USD,PUT
39,SPY250318P00543000,2025-03-14 20:14:39+00:00,543.0,0.35,0.34,0.35,-2.16,-86.05578,2696.0,498,0.25757578369140627,False,REGULAR,USD,PUT
40,SPY250318P00544000,2025-03-14 20:14:02+00:00,544.0,0.4,0.39,0.4,-2.25,-84.90566,1023.0,615,0.25489026367187506,False,REGULAR,USD,PUT
41,SPY250318P00545000,2025-03-14 20:14:54+00:00,545.0,0.45,0.45,0.47,-2.3899999,-84.15493,10331.0,1671,0.25391371093750004,False,REGULAR,USD,PUT
42,SPY250318P00546000,2025-03-14 20:13:27+00:00,546.0,0.53,0.53,0.54,-2.73,-83.74233,1186.0,538,0.2514723291015625,False,REGULAR,USD,PUT
43,SPY250318P00547000,2025-03-14 20:13:23+00:00,547.0,0.6,0.61,0.62,-3.0,-83.333336,2360.0,942,0.24927508544921873,False,REGULAR,USD,PUT
44,SPY250318P00548000,2025-03-14 20:14:47+00:00,548.0,0.72,0.7,0.71,-3.1399999,-81.34715,3183.0,883,0.24683370361328127,False,REGULAR,USD,PUT
45,SPY250318P00549000,2025-03-14 20:14:57+00:00,549.0,0.82,0.81,0.82,-3.5000002,-81.01852,2302.0,1679,0.24536887451171874,False,REGULAR,USD,PUT
46,SPY250318P00550000,2025-03-14 20:14:57+00:00,550.0,0.92,0.93,0.94,-3.5299997,-79.32584,14799.0,3004,0.24329369995117187,False,REGULAR,USD,PUT
47,SPY250318P00551000,2025-03-14 20:14:08+00:00,551.0,1.05,1.06,1.07,-3.78,-78.26087,3928.0,515,0.24085231811523436,False,REGULAR,USD,PUT
48,SPY250318P00552000,2025-03-14 20:13:38+00:00,552.0,1.18,1.21,1.22,-4.07,-77.52382,5156.0,786,0.2387771435546875,False,REGULAR,USD,PUT
49,SPY250318P00553000,2025-03-14 20:14:38+00:00,553.0,1.37,1.37,1.39,-4.25,-75.62278,3023.0,701,0.23670196899414062,False,REGULAR,USD,PUT
50,SPY250318P00554000,2025-03-14 20:14:40+00:00,554.0,1.56,1.56,1.58,-4.64,-74.83871,3855.0,921,0.23462679443359374,False,REGULAR,USD,PUT
51,SPY250318P00555000,2025-03-14 20:14:04+00:00,555.0,1.76,1.77,1.78,-5.09,-74.306564,9229.0,864,0.2318192053222656,False,REGULAR,USD,PUT
52,SPY250318P00556000,2025-03-14 20:14:51+00:00,556.0,2.03,2.0,2.03,-5.9300003,-74.49749,5765.0,684,0.23059851440429688,False,REGULAR,USD,PUT
53,SPY250318P00557000,2025-03-14 20:14:49+00:00,557.0,2.29,2.26,2.29,-5.58,-70.90216,6288.0,825,0.22846230529785155,False,REGULAR,USD,PUT
54,SPY250318P00558000,2025-03-14 20:14:25+00:00,558.0,2.53,2.56,2.59,-6.0600004,-70.54715,6932.0,1015,0.2269364416503906,False,REGULAR,USD,PUT
55,SPY250318P00559000,2025-03-14 20:14:47+00:00,559.0,2.91,2.89,2.92,-7.8,-72.82913,7008.0,646,0.2254716125488281,False,REGULAR,USD,PUT
56,SPY250318P00560000,2025-03-14 20:14:49+00:00,560.0,3.28,3.25,3.28,-7.6900005,-70.10028,21136.0,861,0.22400678344726557,False,REGULAR,USD,PUT
57,SPY250318P00561000,2025-03-14 20:14:59+00:00,561.0,3.65,3.65,3.68,-6.85,-65.2381,10466.0,460,0.22278609252929685,False,REGULAR,USD,PUT
